,paper_id,paper_title
7850,436388,Maximal boasting.
7851,436390,Combining email models for false positive reduction.
7852,436391,Mining for proposal reviewers: lessons learned at the national science foundation.
7853,436393,An Efficient Approach to Clustering in Large Multimedia Databases with Noise.
7854,436394,Mining hepatitis data with temporal abstraction.
7855,436395,Visualization support for a user-centered KDD process.
7856,436396,Knowledge Discovery in RNA Sequence Families of HIV Using Scalable Computers.
7857,436398,Visualizing association rules with interactive mosaic plots.
7858,436399,Learning the unified kernel machines for classification.
7859,436403,A Perspective on Databases and Data Mining.
7860,436410,"REVI-MINER, a KDD-environment for deviation detection and analysis of warranty and goodwill cost statements in automotive industry."
7861,436411,"WAPS, a Data Mining Support Environment for the Planning of Warranty and Goodwill Costs in the Automobile Industry."
7862,436413,Mining viewpoint patterns in image databases.
7863,436416,Exploration mining in diabetic patients databases: findings and conclusions.
7864,436419,SPIN: mining maximal frequent subgraphs from graph databases.
7865,436423,Adaptive Query Processing for Time-Series Data.
7866,436429,Efficient Algorithms for Attribute-Oriented Induction.
7867,436431,Eigenspace-based anomaly detection in computer systems.
7868,436432,Discovering Knowledge in Commercial Databases Using Modern Heuristic Techniques.
7869,436433,Adaptive event detection with time-varying poisson processes.
7870,436436,Solving regression problems with rule-based ensemble classifiers.
7871,436437,Classification and visualization for high-dimensional data.
7872,436440,Discovery of Relevant New Features by Generating Non-Linear Decision Trees.
7873,436444,Active learning using adaptive resampling.
7874,436446,Privacy-preserving distributed k-means clustering over arbitrarily partitioned data.
7875,436447,Nomograms for visualizing support vector machines.
7876,436448,"Dynamic, real-time forecasting of online auctions via functional models."
7877,436452,SimRank: a measure of structural-context similarity.
7878,436453,Mining the space of graph properties.
7879,436454,Why collective inference improves relational classification.
7880,436455,Information awareness: a prospective technical assessment.
7881,436456,Adjusting for Multiple Comparisons in Decision Tree Pruning.
7882,436459,CFI-Stream: mining closed frequent itemsets in data streams.
7883,436460,Mining coherent gene clusters from gene-sample-time microarray data.
7884,436461,Interactive exploration of coherent patterns in time-series gene expression data.
7885,436465,Mining top-n local outliers in large databases.
7886,436466,Discovering frequent topological structures from graph datasets.
7887,436467,Web usage mining based on probabilistic latent semantic analysis.
7888,436468,A maximum entropy web recommendation system: combining collaborative and content features.
7889,436471,Robust Decision Trees: Removing Outliers from Databases.
7890,436472,Static Versus Dynamic Sampling for Data Mining.
7891,436473,SIPping from the Data Firehose.
7892,436474,Comparing Massive High-Dimensional Data Sets.
7893,436479,A bag of paths model for measuring structural similarity in Web documents.
7894,436485,A system for automated mapping of bill-of-materials part numbers.
7895,436486,Data mining in the chemical industry.
7896,436487,"Generalized clustering, supervised learning, and data assignment."
7897,436488,Metarule-Guided Mining of Multi-Dimensional Association Rules Using Data Cubes.
7898,436489,Evaluating the Interestingness of Characteristic Rules.
7899,436492,When do data mining results violate privacy?
7900,436494,"Scalable, Distributed Data Mining - An Agent Architecture."
7901,436496,Optimization of Collection Efforts in Automobile Financing - a KDD Supported Environment.
7902,436498,A Method for Reasoning with Structured and Continuous Attributes in the INLEN-2 Multistrategy Knowledge Discovery System.
7903,436500,Mining quantitative correlated patterns using an information-theoretic approach.
7904,436502,Defining the Goals to Optimise Data Mining Performance.
7905,436503,The Impact of Changing Populations on Classifier Performance.
7906,436507,Finding surprising patterns in a time series database in linear time and space.
7907,436508,Towards parameter-free data mining.
7908,436512,Active Templates: Comprehensive Support for the Knowledge Discovery Process.
7909,436518,Feature selection in unsupervised learning via evolutionary search.
7910,436519,Genome scale prediction of protein functional class from sequence using data mining.
7911,436522,Cross-sell: a fast promotion-tunable customer-item recommendation method based on conditionally independent probabilities.
7912,436527,Analysing Binary Associations.
7913,436528,Maximally informative k-itemsets and their efficient discovery.
7914,436531,Robust space transformations for distance-based operations.
7915,436534,Feature Subset Selection Using the Wrapper Method: Overfitting and Dynamic Search Space Topology.
7916,436535,Error-Based and Entropy-Based Discretization of Continuous Features.
7917,436536,Targeting Business Users with Decision Table Classifiers.
7918,436538,Local sparsity control for naive Bayes with extreme misclassification costs.
7919,436539,Improved robustness of signature-based near-replica detection via lexicon randomization.
7920,436540,Efficient handling of high-dimensional feature spaces by randomized classifier ensembles.
7921,436542,Learning to detect malicious executables in the wild.
7922,436545,BAYDA: Software for Bayesian Classification and Feature Selection.
7923,436548,Determining an author's native language by mining a text for errors.
7924,436549,A two-way visualization method for clustered data.
7925,436550,Measuring and extracting proximity in networks.
7926,436553,Efficient Search for Strong Partial Determinations.
7927,436554,Mining for Causes of Cancer: Machine Learning Experiments at Various Levels of Detail.
7928,436555,Molecular feature mining in HIV data.
7929,436556,Density-based clustering of uncertain data.
7930,436559,A multiple tree algorithm for the efficient association of asteroid observations.
7931,436563,Hierarchical topic segmentation of websites.
7932,436564,Clustering seasonality patterns in the presence of errors.
7933,436565,Algorithms for storytelling.
7934,436566,Learning spatially variant dissimilarity (SVaD) measures.
7935,436579,The data mining approach to automated software testing.
7936,436580,New EM derived from Kullback-Leibler divergence.
7937,436582,Cryptographically private support vector machines.
7938,436583,Bias and controversy: beyond the statistical deviation.
7939,436584,Passenger-based predictive modeling of airline no-show rates.
7940,436589,Simple and effective visual models for gene expression cancer diagnostics.
7941,436591,Exploiting Visualization in Knowledge Discovery.
7942,436594,Mining Audit Data to Build Intrusion Detection Models.
7943,436595,Mining in a Data-Flow Environment: Experience in Network Intrusion Detection.
7944,436598,Mining Features for Sequence Classification.
7945,436599,Sampling from large graphs.
7946,436600,"Graphs over time: densification laws, shrinking diameters and possible explanations."
7947,436601,Empirical comparisons of various voting methods in bagging.
7948,436602,Incremental maintenance of quotient cube for median.
7949,436604,Mining risk patterns in medical data.
7950,436605,Very sparse random projections.
7951,436606,Clustering moving objects.
7952,436607,An integrated framework on mining logs files for computing system management.
7953,436611,Construct robust rule sets for classification.
7954,436612,Mining heterogeneous gene expression data with time lagged recurrent neural networks.
7955,436613,A robust and efficient clustering algorithm based on cohesion self-merging.
7956,436617,Visually mining and monitoring massive time series.
7957,436618,Distributed data mining in a chain store database of short transactions.
7958,436619,Induction of semantic classes from natural language text.
7959,436620,DIRT @SBT@discovery of inference rules from text.
7960,436622,Data Mining for Direct Marketing: Problems and Solutions.
7961,436623,Maximum profit mining and its application in software development.
7962,436624,Collusion in the U.S. crop insurance program: applied data mining.
7963,436625,GPLAG: detection of software plagiarism by program dependence graph analysis.
7964,436626,Mining data records in Web pages.
7965,436627,Using General Impressions to Analyze Discovered Classification Rules.
7966,436628,Multi-level organization and summarization of the discovered rules.
7967,436629,Identifying non-actionable association rules.
7968,436630,Discovering the set of fundamental rule changes.
7969,436631,Integrating Classification and Association Rule Mining.
7970,436632,Pruning and Summarizing the Discovered Associations.
7971,436633,Mining Association Rules with Multiple Minimum Supports.
7972,436634,Mining Interesting Knowledge Using DM-II.
7973,436635,Incremental context mining for adaptive document classification.
7974,436636,"On computing, storing and querying frequent patterns."
7975,436638,Mining frequent item sets by opportunistic projection.
7976,436639,A framework for ontology-driven subspace clustering.
7977,436640,The IOC algorithm: efficient many-class non-parametric classification for high-dimensional data.
7978,436641,Rule interestingness analysis using OLAP operations.
7979,436642,Clustering pair-wise dissimilarity data into partially ordered sets.
7980,436651,Targeting the right students using data mining.
7981,436652,An Overview of Issues in Developing Industrial Data Mining and Knowledge Discovery Applications.
7982,436653,Human Performance on Clustering Web Pages: A Preliminary Study.
7983,436654,Reverse Engineering Databases for Knowledge Discovery.
7984,436655,Learning nonstationary models of normal network traffic for detecting novel attacks.
7985,436657,Tensor-CUR decompositions for tensor-based data.
7986,436660,"Mining, indexing, and querying historical spatiotemporal data."
7987,436661,Mining Lesion-Deficit Associations in a Brain Image Database.
7988,436662,Estimating missed actual positives using independent classifiers.
7989,436664,Statistics and Data Mining Techniques for Lifetime Value Modeling.
